tweet_id,tweet_text,label,corrected_label,informative_content,confusing_cases
593823854641872896',RT @rahulkanwal: Here's the story. Pakistan sends beef masala as aid to quake hit Nepal! https://t.co/zjRGV6IpMY @mail_today,other_useful_information,rescue_volunteering_and_donation_effort,Pakistan sends beef masala as aid,
593185947820273665',"RT @preciousmm9397: [Special Event for BamBam's Birthday 2015/5/2] Dear,Kunpimook Bhuwakul has Donated for #NepalEarthquake with @UNICEF ht…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,Kunpimook Bhuwakul has Donated for #NepalEarthquake,
592343076431011840',"RT @AmbPeterBodde: A 58-member search/rescue team from Fairfax County arrives 4/27 w/our DART, a helicopter, medical assistance #WeStandwit…",other_useful_information,rescue_volunteering_and_donation_effort,"A 58-member search/rescue team from Fairfax County arrives 4/27 w/our DART, a helicopter, medical assistance",
592801896999563264',Save the Children staff worked hard to deliver aid on Day 1 of #NepalQuake active response http://t.co/2ay7junnth http://t.co/w4NUZsspVc,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,staff worked hard to deliver aid ,
593828509409222656',"RT @savechildrenuk: We're providing warm clothes, blankets &amp; hygiene kits to children in #Nepal - all thanks to your amazing support. http:…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,"providing warm clothes, blankets &amp; hygiene kits",
592343665844051968',RT @RedCrossAU: Watch on @CNN - #RedCross discusses rescue efforts in Nepal: http://t.co/zspG1IEsqi #nepalearthquake @ICRC @Federation @nep…,other_useful_information,rescue_volunteering_and_donation_effort,#RedCross discusses rescue efforts in Nepal,
593152607700529152',RT @ILNewsFlash: The IDF field hospital established in Kathmandu is the biggest ever built by the Israeli military. (Channel 2) http://t.co…,infrastructure_and_utilities_damage,rescue_volunteering_and_donation_effort,The IDF field hospital established in Kathmandu,
593118860800327680',“@Ericssonpress: Ericsson Response now on the ground in #Nepal to support emergency and rescue effort. #TechnologyforGood”,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,Ericsson Response now on the ground in #Nepal to support emergency and rescue effort,
593458958028959745',RT @ffxfirerescue: VA-TF1/USA-1 conducting search and rescue operations in Nepal. http://t.co/lNOhmBLX3e,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,VA-TF1/USA-1 conducting search and rescue operations in Nepal,
592337290401226752',RT @DheerajGbc: Shiromani Gurudwara Prabandhak Commitie will send 25000 food packets from today to #Nepal #IndiaWithNepal http://t.co/sLdiz…,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,Shiromani Gurudwara Prabandhak Commitie will send 25000 food packets from today to #Nepal,
593824958502993920',"RT @sonumb8: From sentry to carrying patients,  all Dessups involve themselves with dedication.TEAM BHUTAN#Nepal quake @BBSBhutan http://t.…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,From sentry to carrying patients,
592344819537563648',RT @adgpi: 18 Medical Teams being deployed in Nepal including 6 teams which have already reached #OpMaitri #NepalEarthquake http://t.co/ama…,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,18 Medical Teams being deployed in Nepal,
593414211658584064',#NepalEarthquake #helplines for those searching yet.. http://t.co/NL2qO4W5lo,missing_trapped_or_found_people,rescue_volunteering_and_donation_effort,#NepalEarthquake #helplines,
593798878077550592',RT @UNICEF: We've just launched a $50m appeal to get more lifesaving aid to children &amp; families affected by #NepalEarthquake: http://t.co/f…,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,We've just launched a $50m appeal to get more lifesaving aid to children &amp; families affected,
592671977518817283',RT @BopsieChroedar: Nepal Rescuers Struggle to Reach Quake Victims  via @josephjett #news http://t.co/K7CgZ8ins3,missing_trapped_or_found_people,rescue_volunteering_and_donation_effort,Nepal Rescuers Struggle to Reach Quake Victims,
592701151168077825',"RT @MEAIndia: #IndiaWithNepal 22 tonnes of food packets, 120 large oxygen cylinders moved yesterday. More enroute today morning. http://t.c…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,"22 tonnes of food packets, 120 large oxygen cylinders moved",
593308302123008000',RT @Focus_Taiwan: Taiwan rescue and medical team departs for quake-hit Nepal #NepalEarthquake http://t.co/4mcWfZSmDC http://t.co/AUh8bLNEEq,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,Taiwan rescue and medical team departs,
593154429668364288',#World: Rescuers still at work in Kathmandu at sunset: Rescuers are still at work in Kathman... http://t.co/R6Mj1owPXZ via .@TheNewsHype,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,Rescuers still at work in Kathmandu[SEP]Rescuers are still at work in Kathman,
592119874685513728',RT @TrulyMonica: RSS cadre leaving for relief efforts to Nepal. Things they do when our media is not looking. http://t.co/vDIRkGoLEr,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,RSS cadre leaving for relief efforts to Nepal,
591936685945987072',"Pls Share : Earthquake helpline at the Indian Embassy in Kathmandu-+977 98511 07021, +977 98511 35141",other_useful_information,rescue_volunteering_and_donation_effort,Earthquake helpline,
593158846610210816',RT @Karma_Paljor: Just got to know that some of the relief material sent from Sikkim to Nepal was taxed by Nepal customs ! Why ?? #NepalQua…,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,some of the relief material sent from Sikkim to Nepal,
600160660887117824',RT @jackjohnson: Join Jack in supporting #NepalEarthquake relief and recovery efforts. Please consider making a donation today: http://t.co…,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,Join Jack in supporting #NepalEarthquake relief and recovery efforts,
592406754329145344',"As instructed by HEP Yameen, Tourism industry sponsored the Maldivian flight to bring Maldivian's in Nepal Tomorrow,coordinated by FM Dunya!",displaced_people_and_evacuations,rescue_volunteering_and_donation_effort,Tourism industry sponsored the Maldivian flight to bring Maldivian's in Nepal,
593359092892176384',RT @decappeal: #Aid is getting through. Your support will help those affected #NepalQuake http://t.co/r3o1X0I5Wd http://t.co/AcSWqYQ2vm,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,#Aid is getting through,
591930340911886336',Emergency declared in #Nepal after massive #NepalEarthquake  https://t.co/QKjDDP59js,caution_and_advice,rescue_volunteering_and_donation_effort,Emergency declared in #Nepal,
592306407149596672',NDTV News - World: Nepal Earthquake: Gujarat in Touch With Centre to Ensure Return of Gujaratis - NDTV News... http://t.co/EP7I36WVRU,displaced_people_and_evacuations,rescue_volunteering_and_donation_effort,Gujarat in Touch With Centre to Ensure Return of Gujaratis,
592610330729021440',RT @TimesNow: We have sent an inter-ministerial team to Nepal: HM Rajnath Singh in Lok Sabha #NepalEarthquake #IndiaWithNepal,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,We have sent an inter-ministerial team to Nepal,
593186627981340673',RT @RedCross: #ICYMI: Global #RedCross is delivering aid to #Nepal. Here are 3 ways u can help! http://t.co/1K4hR9Qng6 #NepalQuake http://t…,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,Global #RedCross is delivering aid to #Nepal,
593101875710275584',"RT @yunartistic: #AHeartOfGold #YunaKim(@Yunaaaa) donated $100,000 thru @unicefkorea to help the Nepalese children affected by the #NepalEa…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,"#AHeartOfGold #YunaKim(@Yunaaaa) donated $100,000 thru @unicefkorea to help the Nepalese children affected",
592883368271978496',"RT @sosweet196: Whole of India was sending relief to Pakistan after floods,why don't U ask all what they are doing now for nepal instead of…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,Whole of India was sending relief to Pakistan,
598056073694547969',RT @shahidkapoor: @RohanShrestha heads to Nepal to help . Plz contribute in whatever way you can . I can vouch for his efforts .  http://t.…,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,@RohanShrestha heads to Nepal to help,
592911366425567232',Eight million' hit by Nepal quake http://t.co/k4HNt0Yp9s Eight million people were affected by the Nepal earthquake and 1.4m are in need…,injured_or_dead_people,affected_people_and_evacuations,Eight million' hit by Nepal quake[SEP]Eight million people were affected,affected_people_and_evacuations
598050789446189057',"RT @CAREAustralia: Access to clean water is now critical in Nepal. Together, we can save lives: http://t.co/H4eVPkTQae  #NepalEarthquake ht…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,Access to clean water is now critical in Nepal,
593045678164676608',RT @IsraelandStufff: Photo Album: #Israel’s Medical Assistance in #Nepal Begins  First humanitarian mission aircraft has landed in... http:…,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,#Israel’s Medical Assistance in #Nepal Begins First humanitarian mission aircraft has landed,
592330428352049153',RT @SpokespersonMoD: #NepalEarthquake Inside of C-17 aircraft being readied for take off for Nepal with rescue personnel and load. http://t…,donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,Inside of C-17 aircraft being readied for take off for Nepal with rescue personnel and load,
592344912198152192',"RT @CTVNews: As aid organizations seek donations for Nepal quake relief, here's how Canadians can help: http://t.co/nRrpmz2W7i http://t.co/…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,aid organizations seek donations for Nepal quake relief,
592595439951699968',"Aircraft taking of from Sthlm this morning to Nepal w tents, medical, food, water etc #teliasonera #ncell #nepal http://t.co/8X2R6w89kN",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,"Aircraft taking of from Sthlm this morning to Nepal w tents, medical, food, water etc",
593360633325686784',"RT @fanuet: VOLUNTEERS NEEDED: meeting at Yellow House, Sanepa, at 5pm to coordinate the relief operations outside KTM #NepalQuakeRelief",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,VOLUNTEERS NEEDED[SEP]coordinate the relief operations outside KTM,
593701523747667968',"RT @KendalCalling: @riotjazz have some amazing prints for sale, including from Kendal Calling. All proceeds in aid of #Nepal https://t.co/L…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,All proceeds in aid of #Nepal,
592308745104990208',"RT @kathmandupost: Canada announces $ 5 million for emergency relief programmes; Russia to sent a rescue team, to land later on today. #Nep…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,Canada announces $ 5 million for emergency relief programmes; Russia to sent a rescue team,
593832036919414784',"RT @abhijitmajumder: Nepal PM Sushil Koirala and intelligence chief have been apprised of Pakistan sending beef as quake relief, an interna…",other_useful_information,rescue_volunteering_and_donation_effort,Pakistan sending beef as quake relief,
593465791783313409',"RT @ShelterBox: We now have two @ShelterBox response teams in #Nepal following Saturday's earthquake, with more teams due to arrive later t…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,We now have two @ShelterBox response teams in #Nepal,
593116193038290944',"RT @WINDmobile: In light of the tragic events, we will be providing free calls to Nepal for the next week for any WIND customer calling fro…",donation_needs_or_offers_or_volunteering_services,rescue_volunteering_and_donation_effort,we will be providing free calls to Nepal,
