tweet_id,tweet_text,label,corrected_label,informative_content,corrected_label_1,informative_content_1,confusing_cases
540796767663439872',"RT @ChannelNewsAsia: Filipinos seek shelter in churches, schools and evacuation centres as Typhoon #Hagupit looms  http://t.co/p0Ci67qvll h…",displaced_people_and_evacuations,affected_people_and_evacuations,"Filipinos seek shelter in churches, schools and evacuation centres",,,
540970527444041728',"UPDATE as of 12 midnight, 05 December : Stranded due to #RubyPH – 952 pax, 40 vessels, 115 rolling cargoes, 9 mbcas, 49 cancelled trips",other_useful_information,affected_people_and_evacuations,"Stranded due to #RubyPH – 952 pax, 40 vessels, 115 rolling cargoes, 9 mbcas, 49 cancelled trips",,,
541530980801347584',"RT @Reuters: Typhoon churns across Philippines, more than 1 million flee http://t.co/ipH4r6LJdv",displaced_people_and_evacuations,affected_people_and_evacuations,more than 1 million flee,,,
541246399426625536',"3Novices:Super Typhoon Lashes Philippines as 600,000 Flee http://t.co/GepZSmzxnA Super Typhoon Hagupit began to lash the eastern Philip...",displaced_people_and_evacuations,affected_people_and_evacuations,"600,000 Flee",,,
540294420105797632,"12/3/2012 - At least 475 people are killed after Typhoon Bopha, makes landfall in the Philippines.",injured_or_dead_people,affected_people_and_evacuations,At least 475 people are killed,,,
541011709755162624,"#Hagupit #RubyPH As of 6 pm, Dec. 5, the evacuees in identified evacuation centers in Almeria included 442... http://t.co/dh7yysIuZx",affected_people_and_evacuations,affected_people_and_evacuations,the evacuees in identified evacuation centers in Almeria included 442,,,
542959150880522240',"RT @ilo: First estimates say 800,000 workers affected by Typhoon Hagupit in the Philippines. http://t.co/6fuOzSLCHV http://t.co/KYJp3RjgQl",injured_or_dead_people,affected_people_and_evacuations,"800,000 workers affected ",,,affected_people_and_evacuations
540846844197470208,The DILG chief appealed to Borongan residents to cooperate with local authorities for preemptive evacuation: http://t.co/540nbpXXRg #RubyPH,affected_people_and_evacuations,affected_people_and_evacuations,preemptive evacuation,,,
540039976629465088,NDRRMC Usec. Pama on preemptive evacuation: that's relative to the assessment that's being done. #RubyPH #Hagupit,affected_people_and_evacuations,affected_people_and_evacuations,Pama on preemptive evacuation,,,
541053011796054016,"#Philippines :@UN agencies prepare for Typhoon #Hagupit ; 500,000 evacuated, 10 million at risk of flooding http://t.co/GmyPOGnEOo",affected_people_and_evacuations,affected_people_and_evacuations,"500,000 evacuated, 10 million at risk of flooding",,,
541025428828200960,Red Cross team in Tacloban says the streets are empty and many people have evacuated #RubyPH #Hagupit,affected_people_and_evacuations,affected_people_and_evacuations,many people have evacuated,,,
541049278773223424,RT @9newsph: Forced evacuation begins in Eastern Samar hours into #RubyPH's expected landfall. | @miguelortilla,affected_people_and_evacuations,affected_people_and_evacuations,Forced evacuation begins,,,
541072865026514945,Enrique Villanueva MDRRMC has provided relief goods to 182 evacuees in three evacuation centers. #MediangBayan #RubyPH,affected_people_and_evacuations,affected_people_and_evacuations,182 evacuees in three evacuation centers,,,
541043241529790464,950 families in Borongan Eastern Samar were already evacuated due to #RubyPH |via @mia__reyes,affected_people_and_evacuations,affected_people_and_evacuations,950 families in Borongan Eastern Samar were already evacuated,,,
541032160254124032,“@ABSCBNNews: Biliran residents evacuate amid #RubyPH threat http://t.co/K0eNaQLTEz” @cocoy hoping @societyofhonor has evacuated too.,affected_people_and_evacuations,affected_people_and_evacuations,Biliran residents evacuate,,,
541513742823862272',Typhoon Hagupit Makes Landfall in Philippines as 1 Million Flee - http://t.co/kbMo0XNuI1: NBCNews.comTyphoon Ha... http://t.co/QgXSCoKcGw,displaced_people_and_evacuations,affected_people_and_evacuations,1 Million Flee,,,
541451971446599680',"RT @UNDPPH: Residents of Borongan, Eastern Samar evacuate to the Provincial Capitol ahead of #Hagupit #RubyPh landfall http://t.co/TQAeC3Xr…",displaced_people_and_evacuations,affected_people_and_evacuations,"Residents of Borongan, Eastern Samar evacuate",,,
540469715270127616,City boosts commodities to be pre-positioned for evacuation centers\n\n(Photos by Ador Hurtado)\n\n#RubyPH… http://t.co/bgqcqjN9nM,affected_people_and_evacuations,affected_people_and_evacuations,City boosts commodities to be pre-positioned for evacuation centers,,,
542099357202649088',"RT @ABSCBNNews: #RubyPH crawls west, massive evacuation minimizes deaths http://t.co/jKDUXh1clt",displaced_people_and_evacuations,affected_people_and_evacuations,massive evacuation,,,
540804168697397249,"Via @piosolcom: Army DRO teams assisted in the evacuation of 400 families or 1,394 res in Brgy Maninila, Guinobatan, Albay #RubyPH",affected_people_and_evacuations,affected_people_and_evacuations,"the evacuation of 400 families or 1,394 res",,,
541040827506515968',"RT @dswdserves: As of 5AM today, 551 Evac Centers are open in areas affected by #RubyPH serving 32,664 families / 146,053 persons @banderai…",displaced_people_and_evacuations,affected_people_and_evacuations,551 Evac Centers are open,,,
541459453623541760',"Uff!! it caught ;-) Typhoon howls through Philippines, more than 1 million flee - Reuters: ReutersTyph... http://t.co/KoifVV5u7y #gossip",displaced_people_and_evacuations,affected_people_and_evacuations,more than 1 million flee,,,
541390489472479233',WEATHER: Millions take refuge as Typhoon Hagupit batters Philippines: There were fears of overnight storm surg... http://t.co/XYRBNtsXwp,displaced_people_and_evacuations,affected_people_and_evacuations,Millions take refuge,,,
540924889830404096,Sun.Star Eye: Residents in danger zones in Cebu leave home #RubyPH #evacuation\n\nhttps://t.co/lbr0gpKmRC http://t.co/7U2d8r7vux,affected_people_and_evacuations,affected_people_and_evacuations,Residents in danger zones in Cebu leave home,,,
541256793670696960',Typhoon slams into Philippines; 1 million fled ahead of storm in one of the world's biggest evacuations http://t.co/sYwBbDkVWO via @reuters,displaced_people_and_evacuations,affected_people_and_evacuations,1 million fled ahead of storm in one of the world's biggest evacuations,,,
540887199773110272,Canadians in the #Philippines - Typhoon #Hagupit: Help us help you. Register with us at http://t.co/ALyatmZc57,rescue_volunteering_and_donation_effort,affected_people_and_evacuations,Canadians in the #Philippines,,,
541915011287752704',Deaths mount as typhoon churns over Philippines http://t.co/02XPmQwLyE Bing News Top,injured_or_dead_people,affected_people_and_evacuations,Deaths mount,,,
540887004192702464,"RT @theIRC: UN: 200,000 people have been evacuated in the central island province of Cebu. IRC continues to prepare. http://t.co/96WmRvunvI…",affected_people_and_evacuations,affected_people_and_evacuations,"200,000 people have been evacuated",,,
540809365591445504,VIDEO Report: Powerful Typhoon #Hagupit nears #Philippines.Tens of thousands have sought shelter  http://t.co/bgAkA3iTln,affected_people_and_evacuations,affected_people_and_evacuations,Tens of thousands have sought shelter,,,
541055456458702848,"So far 24,000 families from coast areas have been evacuated and the number is increasing according to DILG chief Mar Roxas #Hagupit",affected_people_and_evacuations,affected_people_and_evacuations,"So far 24,000 families from coast areas have been evacuated and the number is increasing ",,,
540716488660123648,#Hagupit #RubyPH Brgys. Balaquid and Julita in Biliran are conducting preemptive evacuation of their residents.\n Photos by Louie Cardoza,affected_people_and_evacuations,affected_people_and_evacuations,conducting preemptive evacuation,,,
543209604021092352',Hundreds of Thousands Evacuated as Typhoon Nears Philippines:  http://t.co/Vx6L0WgTX8 #Hanx,displaced_people_and_evacuations,affected_people_and_evacuations,Hundreds of Thousands Evacuated,,,
542126801599094785',"RT @breakingstorm: Typhoon Hagupit kills 21 on Samar island, Philippine Red Cross says - @Reuters http://t.co/J558vR6Oo7",injured_or_dead_people,affected_people_and_evacuations,kills 21,,,
540186032465924096',RT @Worldpeacesott: Philippines residents evacuating ahead of typhoon Hagupit -- Earth Changes -- http://t.co/kTiZw2liSd http://t.co/fHowPK…,displaced_people_and_evacuations,affected_people_and_evacuations,Philippines residents evacuating,,,
540800847215480832,#Philippines - Millions evacuate ahead of Typhoon #Hagupit http://t.co/um5SGP2YoV,affected_people_and_evacuations,affected_people_and_evacuations,Millions evacuate,,,
540165422725599232,“@ABSCBNNews: Samar readies forced evacuation vs 'Hagupit' http://t.co/OAsZACrYWM” Keep safe kayo @tylasagum0217,affected_people_and_evacuations,affected_people_and_evacuations,forced evacuation,,,
540717124402950144,"Sleeping mats,sheets, jerry cans and mosquito nets for 30,000 families pre-positioned by the Red Cross in Cebu, Manila&amp;Subic #Hagupit",affected_people_and_evacuations,affected_people_and_evacuations,"30,000 families pre-positioned ",,,
540915572590923776,Our partners in the #Philippines are busy preparing for #Hagupit - radio warnings &amp; help desks at evacuation centres http://t.co/pxkLQXQ2jJ,affected_people_and_evacuations,affected_people_and_evacuations,help desks at evacuation centres,,,
540625493578354688,GDACS: At least 31.9 million in the Philippines will be affected by 120kph winds from #Hagupit #RubyPH,rescue_volunteering_and_donation_effort,affected_people_and_evacuations,At least 31.9 million in the Philippines will be affected,,,
540918112485244928',RT @usatodayweather: Philippines braces for Super Typhoon #Hagupit; 30 million people in the storm's path; catastrophic damage possible. ht…,infrastructure_and_utilities_damage,affected_people_and_evacuations,30 million people in the storm's path,,,
540756646658834432,List of Evacuation Centers in #CamiguinIsland. #RubyPH http://t.co/30FKKZF6Cv,affected_people_and_evacuations,affected_people_and_evacuations,List of Evacuation Centers,,,
540820825897594881,#Update #RubyPH #Bogo City(As of 5:28PM) Evacuees in 59 evacuation centers (Schools and barangay halls).... http://t.co/PDtnbf2LY0,affected_people_and_evacuations,affected_people_and_evacuations,Evacuees in 59 evacuation centers,,,
540688083230810112,Albay to start preemptive evacuation this afternoon #RubyPH .| @abrilata12,affected_people_and_evacuations,affected_people_and_evacuations,start preemptive evacuation,,,
540469521748742144,"Forced evacuation"" ongoing in 58 coastal brgys of Dinagat Islands; started 4 p.m. -- provincial PIO #RubyPH  @banderainquirer",affected_people_and_evacuations,affected_people_and_evacuations,"Forced evacuation"" ongoing",,,
540881659986317312,#TyphoonHagupit: This high school gym in #Tacloban in use as evacuation center tonight by 200 families. #RubyPH http://t.co/9z8AD5UTog,affected_people_and_evacuations,affected_people_and_evacuations,This high school gym in #Tacloban in use as evacuation center tonight by 200 families,,,
540683255184629760,More than 500 stranded in Sorsogon port http://t.co/B37AmpnGTs #RubyPH,affected_people_and_evacuations,affected_people_and_evacuations,More than 500 stranded,,,
541032346955153408,@MARoxas: We should make reports on evacuation formal for the towns and province #RubyPH,affected_people_and_evacuations,affected_people_and_evacuations,make reports on evacuation formal,,,
540796270710120448,Huge evacuation effort underway as #PhRuby #Hagupit threatens 10 millon people #drr #wcdrr  http://t.co/ccC1eQPrSU http://t.co/s0quv3rYQn,affected_people_and_evacuations,affected_people_and_evacuations,Huge evacuation effort underway [SEP]threatens 10 millon people,,,
541046102464929793,@YebSano\n30 million people in the Philippines face @ClimateReality &amp; the #CostOfCarbon tonight. #Hagupit #alivewhileblack @GoFossilFree @350,affected_people_and_evacuations,affected_people_and_evacuations,30 million people in the Philippines face @ClimateReality &amp; the #CostOfCarbon,,,
541903619251916802',"Philippine capital braces for storm, as Hagupit leaves 21 dead: MANILA (Reuters) - The death toll from Typhoon... http://t.co/alv3B9Oyos",injured_or_dead_people,affected_people_and_evacuations,Philippine capital braces for storm[SEP]21 dead,,,
541059706958000128,"616,500 people pre-emptively evacuated as of Dec. 6, 6:00am. Typhoon #Hagupit #RubyPH",affected_people_and_evacuations,affected_people_and_evacuations,"616,500 people pre-emptively evacuated ",,,
540946069081690112,+35 Million to be affected by #Hagupit http://t.co/R1eHw3pv0W,rescue_volunteering_and_donation_effort,affected_people_and_evacuations,`+35 Million to be affected,,,
541074040513765376,"#Hagupit loses some intensify as it approaches Philippine island of Samar. Over 600,000 evacuated as of Friday. Landfall is early Sunday.",affected_people_and_evacuations,affected_people_and_evacuations,"Over 600,000 evacuated ",,,
540164461646970880,“@ABSCBNNews: Samar readies forced evacuation vs 'Hagupit' http://t.co/IR1Gj5bbQ9”---BE SAFE EVERYONE:))),affected_people_and_evacuations,affected_people_and_evacuations,forced evacuation,,,
540871808749010944,"Carigara Mayor Ong says 7,254 are already in evacuation centers as the municipality braces for possible storm surges #RubyPH",affected_people_and_evacuations,affected_people_and_evacuations,"7,254 are already in evacuation centers ",,,
540287791842615296,"GDACS: At least 200,000 people will be affected by #Hagupit's Cat 5 winds. Storm surge impact for at least 29,000. http://t.co/vNUsE0gT20",affected_people_and_evacuations,affected_people_and_evacuations,"At least 200,000 people will be affected [SEP]Storm surge impact for at least 29,000",,,
